data_code,data_item,asgs,sa4_code,sa4_name,year,value,state
ERP_M_11,Males - 45-49 years (no.),SA4,702,Northern Territory - Outback,2013,3478,Northern Territory
ERP_M_11,Males - 45-49 years (no.),SA4,702,Northern Territory - Outback,2014,3417,Northern Territory
ERP_M_11,Males - 45-49 years (no.),SA4,702,Northern Territory - Outback,2015,3297,Northern Territory
ERP_M_11,Males - 45-49 years (no.),SA4,702,Northern Territory - Outback,2016,3312,Northern Territory
ERP_M_11,Males - 45-49 years (no.),SA4,702,Northern Territory - Outback,2017,3318,Northern Territory
ERP_M_12,Males - 50-54 years (no.),SA4,702,Northern Territory - Outback,2013,3339,Northern Territory
ERP_M_12,Males - 50-54 years (no.),SA4,702,Northern Territory - Outback,2014,3234,Northern Territory
ERP_M_12,Males - 50-54 years (no.),SA4,702,Northern Territory - Outback,2015,3096,Northern Territory
ERP_M_12,Males - 50-54 years (no.),SA4,702,Northern Territory - Outback,2016,3050,Northern Territory
ERP_M_12,Males - 50-54 years (no.),SA4,702,Northern Territory - Outback,2017,3031,Northern Territory
ERP_M_13,Males - 55-59 years (no.),SA4,702,Northern Territory - Outback,2013,2893,Northern Territory
ERP_M_13,Males - 55-59 years (no.),SA4,702,Northern Territory - Outback,2014,2840,Northern Territory
ERP_M_13,Males - 55-59 years (no.),SA4,702,Northern Territory - Outback,2015,2691,Northern Territory
ERP_M_13,Males - 55-59 years (no.),SA4,702,Northern Territory - Outback,2016,2625,Northern Territory
ERP_M_13,Males - 55-59 years (no.),SA4,702,Northern Territory - Outback,2017,2592,Northern Territory
ERP_M_14,Males - 60-64 years (no.),SA4,702,Northern Territory - Outback,2013,2193,Northern Territory
ERP_M_14,Males - 60-64 years (no.),SA4,702,Northern Territory - Outback,2014,2140,Northern Territory
ERP_M_14,Males - 60-64 years (no.),SA4,702,Northern Territory - Outback,2015,2074,Northern Territory
ERP_M_14,Males - 60-64 years (no.),SA4,702,Northern Territory - Outback,2016,2098,Northern Territory
ERP_M_14,Males - 60-64 years (no.),SA4,702,Northern Territory - Outback,2017,2211,Northern Territory
ERP_M_15,Males - 65-69 years (no.),SA4,702,Northern Territory - Outback,2013,1414,Northern Territory
ERP_M_15,Males - 65-69 years (no.),SA4,702,Northern Territory - Outback,2014,1432,Northern Territory
ERP_M_15,Males - 65-69 years (no.),SA4,702,Northern Territory - Outback,2015,1413,Northern Territory
ERP_M_15,Males - 65-69 years (no.),SA4,702,Northern Territory - Outback,2016,1416,Northern Territory
ERP_M_15,Males - 65-69 years (no.),SA4,702,Northern Territory - Outback,2017,1438,Northern Territory
ERP_M_16,Males - 70-74 years (no.),SA4,702,Northern Territory - Outback,2013,809,Northern Territory
ERP_M_16,Males - 70-74 years (no.),SA4,702,Northern Territory - Outback,2014,838,Northern Territory
ERP_M_16,Males - 70-74 years (no.),SA4,702,Northern Territory - Outback,2015,814,Northern Territory
ERP_M_16,Males - 70-74 years (no.),SA4,702,Northern Territory - Outback,2016,819,Northern Territory
ERP_M_16,Males - 70-74 years (no.),SA4,702,Northern Territory - Outback,2017,884,Northern Territory
ERP_M_17,Males - 75-79 years (no.),SA4,702,Northern Territory - Outback,2013,378,Northern Territory
ERP_M_17,Males - 75-79 years (no.),SA4,702,Northern Territory - Outback,2014,389,Northern Territory
ERP_M_17,Males - 75-79 years (no.),SA4,702,Northern Territory - Outback,2015,427,Northern Territory
ERP_M_17,Males - 75-79 years (no.),SA4,702,Northern Territory - Outback,2016,439,Northern Territory
ERP_M_17,Males - 75-79 years (no.),SA4,702,Northern Territory - Outback,2017,508,Northern Territory
ERP_M_18,Males - 80-84 years (no.),SA4,702,Northern Territory - Outback,2013,199,Northern Territory
ERP_M_18,Males - 80-84 years (no.),SA4,702,Northern Territory - Outback,2014,176,Northern Territory
ERP_M_18,Males - 80-84 years (no.),SA4,702,Northern Territory - Outback,2015,164,Northern Territory
ERP_M_18,Males - 80-84 years (no.),SA4,702,Northern Territory - Outback,2016,183,Northern Territory
ERP_M_18,Males - 80-84 years (no.),SA4,702,Northern Territory - Outback,2017,194,Northern Territory
ERP_M_19,Males - 85 and over (no.),SA4,702,Northern Territory - Outback,2013,120,Northern Territory
ERP_M_19,Males - 85 and over (no.),SA4,702,Northern Territory - Outback,2014,117,Northern Territory
ERP_M_19,Males - 85 and over (no.),SA4,702,Northern Territory - Outback,2015,127,Northern Territory
ERP_M_19,Males - 85 and over (no.),SA4,702,Northern Territory - Outback,2016,112,Northern Territory
ERP_M_19,Males - 85 and over (no.),SA4,702,Northern Territory - Outback,2017,118,Northern Territory
ERP_M_20,Males - Total (no.),SA4,702,Northern Territory - Outback,2013,53923,Northern Territory
ERP_M_20,Males - Total (no.),SA4,702,Northern Territory - Outback,2014,52733,Northern Territory
ERP_M_20,Males - Total (no.),SA4,702,Northern Territory - Outback,2015,51180,Northern Territory
ERP_M_20,Males - Total (no.),SA4,702,Northern Territory - Outback,2016,50017,Northern Territory
ERP_M_20,Males - Total (no.),SA4,702,Northern Territory - Outback,2017,50073,Northern Territory
ERP_F_2,Females - 0-4 years (no.),SA4,702,Northern Territory - Outback,2013,4370,Northern Territory
ERP_F_2,Females - 0-4 years (no.),SA4,702,Northern Territory - Outback,2014,4271,Northern Territory
ERP_F_2,Females - 0-4 years (no.),SA4,702,Northern Territory - Outback,2015,4112,Northern Territory
ERP_F_2,Females - 0-4 years (no.),SA4,702,Northern Territory - Outback,2016,4053,Northern Territory
ERP_F_2,Females - 0-4 years (no.),SA4,702,Northern Territory - Outback,2017,3845,Northern Territory
ERP_F_3,Females - 5-9 years (no.),SA4,702,Northern Territory - Outback,2013,4067,Northern Territory
ERP_F_3,Females - 5-9 years (no.),SA4,702,Northern Territory - Outback,2014,4015,Northern Territory
ERP_F_3,Females - 5-9 years (no.),SA4,702,Northern Territory - Outback,2015,4029,Northern Territory
ERP_F_3,Females - 5-9 years (no.),SA4,702,Northern Territory - Outback,2016,4042,Northern Territory
ERP_F_3,Females - 5-9 years (no.),SA4,702,Northern Territory - Outback,2017,4119,Northern Territory
ERP_F_4,Females - 10-14 years (no.),SA4,702,Northern Territory - Outback,2013,3897,Northern Territory
ERP_F_4,Females - 10-14 years (no.),SA4,702,Northern Territory - Outback,2014,3778,Northern Territory
ERP_F_4,Females - 10-14 years (no.),SA4,702,Northern Territory - Outback,2015,3662,Northern Territory
ERP_F_4,Females - 10-14 years (no.),SA4,702,Northern Territory - Outback,2016,3576,Northern Territory
ERP_F_4,Females - 10-14 years (no.),SA4,702,Northern Territory - Outback,2017,3535,Northern Territory
ERP_F_5,Females - 15-19 years (no.),SA4,702,Northern Territory - Outback,2013,3470,Northern Territory
ERP_F_5,Females - 15-19 years (no.),SA4,702,Northern Territory - Outback,2014,3383,Northern Territory
ERP_F_5,Females - 15-19 years (no.),SA4,702,Northern Territory - Outback,2015,3274,Northern Territory
ERP_F_5,Females - 15-19 years (no.),SA4,702,Northern Territory - Outback,2016,3277,Northern Territory
ERP_F_5,Females - 15-19 years (no.),SA4,702,Northern Territory - Outback,2017,3251,Northern Territory
ERP_F_6,Females - 20-24 years (no.),SA4,702,Northern Territory - Outback,2013,4185,Northern Territory
ERP_F_6,Females - 20-24 years (no.),SA4,702,Northern Territory - Outback,2014,4085,Northern Territory
ERP_F_6,Females - 20-24 years (no.),SA4,702,Northern Territory - Outback,2015,3953,Northern Territory
ERP_F_6,Females - 20-24 years (no.),SA4,702,Northern Territory - Outback,2016,3823,Northern Territory
ERP_F_6,Females - 20-24 years (no.),SA4,702,Northern Territory - Outback,2017,3637,Northern Territory
ERP_F_7,Females - 25-29 years (no.),SA4,702,Northern Territory - Outback,2013,4757,Northern Territory
ERP_F_7,Females - 25-29 years (no.),SA4,702,Northern Territory - Outback,2014,4660,Northern Territory
ERP_F_7,Females - 25-29 years (no.),SA4,702,Northern Territory - Outback,2015,4616,Northern Territory
ERP_F_7,Females - 25-29 years (no.),SA4,702,Northern Territory - Outback,2016,4634,Northern Territory
ERP_F_7,Females - 25-29 years (no.),SA4,702,Northern Territory - Outback,2017,4638,Northern Territory
ERP_F_8,Females - 30-34 years (no.),SA4,702,Northern Territory - Outback,2013,4190,Northern Territory
ERP_F_8,Females - 30-34 years (no.),SA4,702,Northern Territory - Outback,2014,4290,Northern Territory
ERP_F_8,Females - 30-34 years (no.),SA4,702,Northern Territory - Outback,2015,4401,Northern Territory
ERP_F_8,Females - 30-34 years (no.),SA4,702,Northern Territory - Outback,2016,4382,Northern Territory
ERP_F_8,Females - 30-34 years (no.),SA4,702,Northern Territory - Outback,2017,4434,Northern Territory
ERP_F_9,Females - 35-39 years (no.),SA4,702,Northern Territory - Outback,2013,3642,Northern Territory
ERP_F_9,Females - 35-39 years (no.),SA4,702,Northern Territory - Outback,2014,3590,Northern Territory
ERP_F_9,Females - 35-39 years (no.),SA4,702,Northern Territory - Outback,2015,3542,Northern Territory
ERP_F_9,Females - 35-39 years (no.),SA4,702,Northern Territory - Outback,2016,3554,Northern Territory
ERP_F_9,Females - 35-39 years (no.),SA4,702,Northern Territory - Outback,2017,3620,Northern Territory
ERP_F_10,Females - 40-44 years (no.),SA4,702,Northern Territory - Outback,2013,3707,Northern Territory
ERP_F_10,Females - 40-44 years (no.),SA4,702,Northern Territory - Outback,2014,3619,Northern Territory
ERP_F_10,Females - 40-44 years (no.),SA4,702,Northern Territory - Outback,2015,3439,Northern Territory
ERP_F_10,Females - 40-44 years (no.),SA4,702,Northern Territory - Outback,2016,3304,Northern Territory
ERP_F_10,Females - 40-44 years (no.),SA4,702,Northern Territory - Outback,2017,3237,Northern Territory
ERP_F_11,Females - 45-49 years (no.),SA4,702,Northern Territory - Outback,2013,3210,Northern Territory
ERP_F_11,Females - 45-49 years (no.),SA4,702,Northern Territory - Outback,2014,3237,Northern Territory
ERP_F_11,Females - 45-49 years (no.),SA4,702,Northern Territory - Outback,2015,3334,Northern Territory
ERP_F_11,Females - 45-49 years (no.),SA4,702,Northern Territory - Outback,2016,3405,Northern Territory
ERP_F_11,Females - 45-49 years (no.),SA4,702,Northern Territory - Outback,2017,3394,Northern Territory
ERP_F_12,Females - 50-54 years (no.),SA4,702,Northern Territory - Outback,2013,3050,Northern Territory
ERP_F_12,Females - 50-54 years (no.),SA4,702,Northern Territory - Outback,2014,3069,Northern Territory
ERP_F_12,Females - 50-54 years (no.),SA4,702,Northern Territory - Outback,2015,3023,Northern Territory
ERP_F_12,Females - 50-54 years (no.),SA4,702,Northern Territory - Outback,2016,3091,Northern Territory
ERP_F_12,Females - 50-54 years (no.),SA4,702,Northern Territory - Outback,2017,3065,Northern Territory
ERP_F_13,Females - 55-59 years (no.),SA4,702,Northern Territory - Outback,2013,2574,Northern Territory
ERP_F_13,Females - 55-59 years (no.),SA4,702,Northern Territory - Outback,2014,2648,Northern Territory
ERP_F_13,Females - 55-59 years (no.),SA4,702,Northern Territory - Outback,2015,2651,Northern Territory
ERP_F_13,Females - 55-59 years (no.),SA4,702,Northern Territory - Outback,2016,2619,Northern Territory
ERP_F_13,Females - 55-59 years (no.),SA4,702,Northern Territory - Outback,2017,2719,Northern Territory
ERP_F_14,Females - 60-64 years (no.),SA4,702,Northern Territory - Outback,2013,1753,Northern Territory
ERP_F_14,Females - 60-64 years (no.),SA4,702,Northern Territory - Outback,2014,1803,Northern Territory
ERP_F_14,Females - 60-64 years (no.),SA4,702,Northern Territory - Outback,2015,1884,Northern Territory
ERP_F_14,Females - 60-64 years (no.),SA4,702,Northern Territory - Outback,2016,2005,Northern Territory
ERP_F_14,Females - 60-64 years (no.),SA4,702,Northern Territory - Outback,2017,2067,Northern Territory
ERP_F_15,Females - 65-69 years (no.),SA4,702,Northern Territory - Outback,2013,1033,Northern Territory
ERP_F_15,Females - 65-69 years (no.),SA4,702,Northern Territory - Outback,2014,1091,Northern Territory
ERP_F_15,Females - 65-69 years (no.),SA4,702,Northern Territory - Outback,2015,1142,Northern Territory
ERP_F_15,Females - 65-69 years (no.),SA4,702,Northern Territory - Outback,2016,1209,Northern Territory
ERP_F_15,Females - 65-69 years (no.),SA4,702,Northern Territory - Outback,2017,1310,Northern Territory
ERP_F_16,Females - 70-74 years (no.),SA4,702,Northern Territory - Outback,2013,648,Northern Territory
ERP_F_16,Females - 70-74 years (no.),SA4,702,Northern Territory - Outback,2014,677,Northern Territory
ERP_F_16,Females - 70-74 years (no.),SA4,702,Northern Territory - Outback,2015,684,Northern Territory
ERP_F_16,Females - 70-74 years (no.),SA4,702,Northern Territory - Outback,2016,727,Northern Territory
ERP_F_16,Females - 70-74 years (no.),SA4,702,Northern Territory - Outback,2017,748,Northern Territory
ERP_F_17,Females - 75-79 years (no.),SA4,702,Northern Territory - Outback,2013,371,Northern Territory
ERP_F_17,Females - 75-79 years (no.),SA4,702,Northern Territory - Outback,2014,355,Northern Territory
ERP_F_17,Females - 75-79 years (no.),SA4,702,Northern Territory - Outback,2015,402,Northern Territory
ERP_F_17,Females - 75-79 years (no.),SA4,702,Northern Territory - Outback,2016,396,Northern Territory
ERP_F_17,Females - 75-79 years (no.),SA4,702,Northern Territory - Outback,2017,409,Northern Territory
ERP_F_18,Females - 80-84 years (no.),SA4,702,Northern Territory - Outback,2013,229,Northern Territory
ERP_F_18,Females - 80-84 years (no.),SA4,702,Northern Territory - Outback,2014,249,Northern Territory
ERP_F_18,Females - 80-84 years (no.),SA4,702,Northern Territory - Outback,2015,256,Northern Territory
ERP_F_18,Females - 80-84 years (no.),SA4,702,Northern Territory - Outback,2016,273,Northern Territory
ERP_F_18,Females - 80-84 years (no.),SA4,702,Northern Territory - Outback,2017,287,Northern Territory
ERP_F_19,Females - 85 and over (no.),SA4,702,Northern Territory - Outback,2013,175,Northern Territory
ERP_F_19,Females - 85 and over (no.),SA4,702,Northern Territory - Outback,2014,172,Northern Territory
ERP_F_19,Females - 85 and over (no.),SA4,702,Northern Territory - Outback,2015,194,Northern Territory
ERP_F_19,Females - 85 and over (no.),SA4,702,Northern Territory - Outback,2016,189,Northern Territory
ERP_F_19,Females - 85 and over (no.),SA4,702,Northern Territory - Outback,2017,219,Northern Territory
ERP_F_20,Females - Total (no.),SA4,702,Northern Territory - Outback,2013,49328,Northern Territory
ERP_F_20,Females - Total (no.),SA4,702,Northern Territory - Outback,2014,48992,Northern Territory
ERP_F_20,Females - Total (no.),SA4,702,Northern Territory - Outback,2015,48598,Northern Territory
ERP_F_20,Females - Total (no.),SA4,702,Northern Territory - Outback,2016,48559,Northern Territory
ERP_F_20,Females - Total (no.),SA4,702,Northern Territory - Outback,2017,48534,Northern Territory
ERP_P_2,Persons - 0-4 years (no.),SA4,702,Northern Territory - Outback,2013,9205,Northern Territory
ERP_P_2,Persons - 0-4 years (no.),SA4,702,Northern Territory - Outback,2014,8934,Northern Territory
ERP_P_2,Persons - 0-4 years (no.),SA4,702,Northern Territory - Outback,2015,8576,Northern Territory
ERP_P_2,Persons - 0-4 years (no.),SA4,702,Northern Territory - Outback,2016,8364,Northern Territory
ERP_P_2,Persons - 0-4 years (no.),SA4,702,Northern Territory - Outback,2017,8018,Northern Territory
ERP_P_3,Persons - 5-9 years (no.),SA4,702,Northern Territory - Outback,2013,8586,Northern Territory
ERP_P_3,Persons - 5-9 years (no.),SA4,702,Northern Territory - Outback,2014,8426,Northern Territory
ERP_P_3,Persons - 5-9 years (no.),SA4,702,Northern Territory - Outback,2015,8355,Northern Territory
ERP_P_3,Persons - 5-9 years (no.),SA4,702,Northern Territory - Outback,2016,8374,Northern Territory
ERP_P_3,Persons - 5-9 years (no.),SA4,702,Northern Territory - Outback,2017,8446,Northern Territory
ERP_P_4,Persons - 10-14 years (no.),SA4,702,Northern Territory - Outback,2013,8162,Northern Territory
ERP_P_4,Persons - 10-14 years (no.),SA4,702,Northern Territory - Outback,2014,7923,Northern Territory
ERP_P_4,Persons - 10-14 years (no.),SA4,702,Northern Territory - Outback,2015,7680,Northern Territory
ERP_P_4,Persons - 10-14 years (no.),SA4,702,Northern Territory - Outback,2016,7500,Northern Territory
ERP_P_4,Persons - 10-14 years (no.),SA4,702,Northern Territory - Outback,2017,7411,Northern Territory
ERP_P_5,Persons - 15-19 years (no.),SA4,702,Northern Territory - Outback,2013,7408,Northern Territory
ERP_P_5,Persons - 15-19 years (no.),SA4,702,Northern Territory - Outback,2014,7236,Northern Territory
ERP_P_5,Persons - 15-19 years (no.),SA4,702,Northern Territory - Outback,2015,7023,Northern Territory
ERP_P_5,Persons - 15-19 years (no.),SA4,702,Northern Territory - Outback,2016,6987,Northern Territory
ERP_P_5,Persons - 15-19 years (no.),SA4,702,Northern Territory - Outback,2017,7023,Northern Territory
ERP_P_6,Persons - 20-24 years (no.),SA4,702,Northern Territory - Outback,2013,8681,Northern Territory
ERP_P_6,Persons - 20-24 years (no.),SA4,702,Northern Territory - Outback,2014,8373,Northern Territory
ERP_P_6,Persons - 20-24 years (no.),SA4,702,Northern Territory - Outback,2015,8224,Northern Territory
ERP_P_6,Persons - 20-24 years (no.),SA4,702,Northern Territory - Outback,2016,7842,Northern Territory
ERP_P_6,Persons - 20-24 years (no.),SA4,702,Northern Territory - Outback,2017,7534,Northern Territory
ERP_P_7,Persons - 25-29 years (no.),SA4,702,Northern Territory - Outback,2013,9708,Northern Territory
ERP_P_7,Persons - 25-29 years (no.),SA4,702,Northern Territory - Outback,2014,9603,Northern Territory
ERP_P_7,Persons - 25-29 years (no.),SA4,702,Northern Territory - Outback,2015,9433,Northern Territory
ERP_P_7,Persons - 25-29 years (no.),SA4,702,Northern Territory - Outback,2016,9202,Northern Territory
ERP_P_7,Persons - 25-29 years (no.),SA4,702,Northern Territory - Outback,2017,9190,Northern Territory
ERP_P_8,Persons - 30-34 years (no.),SA4,702,Northern Territory - Outback,2013,8706,Northern Territory
ERP_P_8,Persons - 30-34 years (no.),SA4,702,Northern Territory - Outback,2014,8745,Northern Territory
ERP_P_8,Persons - 30-34 years (no.),SA4,702,Northern Territory - Outback,2015,8777,Northern Territory
ERP_P_8,Persons - 30-34 years (no.),SA4,702,Northern Territory - Outback,2016,8657,Northern Territory
ERP_P_8,Persons - 30-34 years (no.),SA4,702,Northern Territory - Outback,2017,8871,Northern Territory
ERP_P_9,Persons - 35-39 years (no.),SA4,702,Northern Territory - Outback,2013,7447,Northern Territory
ERP_P_9,Persons - 35-39 years (no.),SA4,702,Northern Territory - Outback,2014,7275,Northern Territory
ERP_P_9,Persons - 35-39 years (no.),SA4,702,Northern Territory - Outback,2015,7078,Northern Territory
ERP_P_9,Persons - 35-39 years (no.),SA4,702,Northern Territory - Outback,2016,7024,Northern Territory
ERP_P_9,Persons - 35-39 years (no.),SA4,702,Northern Territory - Outback,2017,7137,Northern Territory
ERP_P_10,Persons - 40-44 years (no.),SA4,702,Northern Territory - Outback,2013,7482,Northern Territory
ERP_P_10,Persons - 40-44 years (no.),SA4,702,Northern Territory - Outback,2014,7326,Northern Territory
ERP_P_10,Persons - 40-44 years (no.),SA4,702,Northern Territory - Outback,2015,6959,Northern Territory
ERP_P_10,Persons - 40-44 years (no.),SA4,702,Northern Territory - Outback,2016,6658,Northern Territory
